Vec2(0.75, 0.78) ; very far from the right edge of the table
Vec2(0.43, 0.49) ; not at the center of the table
Vec2(0.62, 0.81) ; really close to the middle of the table
Vec2(0.79, 1.51) ; not far from the right edge of the table
Vec2(0.17, 1.26) ; rather close to the left side of the table
Vec2(0.82, 1.60) ; not far from the center of the table
Vec2(0.63, 0.77) ; not rather far from the near edge of the table
Vec2(0.34, 1.14) ; close to the middle of the table
Vec2(0.83, 1.80) ; very far from the right side of the table
Vec2(0.73, 0.58) ; quite far from the center of the table
Vec2(0.20, 1.88) ; pretty near the middle of the far edge of the table
Vec2(0.51, 1.00) ; near the center of the table
Vec2(0.17, 0.92) ; not very far from the center of the table
Vec2(0.41, 1.41) ; at the center of the table
Vec2(0.37, 0.44) ; rather far from the right side of the far edge of the table
Vec2(0.40, 0.12) ; near the near edge of the table
Vec2(0.95, 0.56) ; really far from the lower right corner of the table
Vec2(0.17, 0.91) ; not rather far from the left side of the table
Vec2(0.49, 0.49) ; at the center of the table
Vec2(0.09, 0.74) ; near the left side of the table
Vec2(0.93, 1.40) ; fairly close to the right edge of the table
Vec2(0.81, 0.26) ; somewhat near the right side of the table
Vec2(0.40, 1.17) ; really far from the center of the table
Vec2(0.32, 1.93) ; at the far edge of the table
Vec2(0.23, 0.08) ; nearly at the lower left corner of the table
Vec2(0.15, 1.36) ; not far from the left edge of the table
Vec2(0.00, 0.34) ; pretty near the left side of the table
Vec2(0.72, 1.88) ; not rather far from the that end of the table
Vec2(0.44, 1.12) ; not far from the middle of the table
Vec2(0.27, 1.04) ; not rather far from the middle of the table
Vec2(0.39, 0.17) ; rather close to the center of the table
Vec2(0.73, 1.02) ; squarely at the center of the table
Vec2(0.28, 0.68) ; not rather far from the lower left corner of the table
Vec2(0.67, 1.04) ; not very near the middle of the table
Vec2(0.92, 1.23) ; not rather far from the right side of the table
Vec2(0.33, 0.30) ; not rather far from the left edge of the table
Vec2(0.08, 0.54) ; not far from the left side of the table
Vec2(0.65, 0.36) ; fairly close to the this end of the table
Vec2(0.39, 0.37) ; squarely at the center of the table
Vec2(0.20, 0.02) ; somewhat near the near edge of the table
Vec2(0.26, 1.40) ; not far from the left edge of the table
Vec2(0.13, 1.99) ; nearly at the far end of the table
Vec2(0.25, 1.69) ; close to the center of the table
Vec2(0.24, 0.61) ; not far from the middle of the table
Vec2(0.52, 1.61) ; squarely at the center of the table
Vec2(0.41, 0.72) ; somewhat close to the center of the table
Vec2(0.17, 0.11) ; squarely at the near edge of the table
Vec2(0.28, 0.94) ; not rather far from the center of the table
Vec2(0.51, 0.63) ; not squarely at the middle of the table
Vec2(0.23, 0.55) ; quite far from the left side of the near edge of the table
Vec2(0.96, 1.13) ; nearly at the right side of the table
Vec2(0.74, 0.20) ; nearly at the right side of the table
Vec2(0.25, 0.73) ; fairly near the left edge of the table
Vec2(0.66, 0.13) ; not rather far from the right side of the table
Vec2(0.63, 0.51) ; quite far from the center of the table
Vec2(0.81, 0.90) ; rather far from the right side of the near edge of the table
Vec2(0.24, 1.61) ; at the left side of the table
Vec2(0.87, 1.53) ; close to the right side of the table
Vec2(0.47, 1.91) ; not rather far from the far edge of the table
Vec2(0.75, 1.81) ; quite far from the far end of the table
Vec2(0.00, 0.45) ; near the left edge of the table
Vec2(0.82, 0.44) ; almost at the near end of the table
Vec2(0.41, 0.40) ; squarely at the middle of the table
Vec2(0.10, 1.41) ; not at the center of the far edge of the table
Vec2(0.19, 2.00) ; really near the far end of the table
Vec2(0.70, 0.39) ; not at the left side of the near edge of the table
Vec2(0.42, 0.48) ; not very near the this end of the table
Vec2(0.09, 0.75) ; somewhat near the middle of the table
Vec2(0.64, 1.32) ; pretty close to the center of the table
Vec2(0.35, 1.50) ; very far from the upper left corner of the table
Vec2(0.85, 0.20) ; not squarely at the lower left corner of the table
Vec2(0.92, 0.91) ; far from the center of the near edge of the table
Vec2(0.13, 1.26) ; not near the right edge of the table
Vec2(0.90, 0.29) ; rather far from the left side of the table
Vec2(0.68, 1.39) ; almost at the center of the table
Vec2(0.52, 0.57) ; not rather far from the middle of the table
Vec2(0.78, 0.95) ; at the center of the table
Vec2(0.91, 0.47) ; not squarely at the right side of the near edge of the table
Vec2(0.89, 0.61) ; very far from the middle of the right edge of the table
Vec2(0.04, 1.93) ; almost at the left side of the table
Vec2(0.38, 0.41) ; not far from the right edge of the table
Vec2(0.41, 0.60) ; not at the lower right corner of the table
Vec2(0.08, 0.07) ; squarely at the left side of the table
Vec2(0.94, 0.10) ; nearly at the near end of the table
Vec2(0.32, 1.12) ; pretty far from the this end of the left edge of the table
Vec2(0.13, 1.96) ; fairly near the far edge of the table
Vec2(0.91, 0.48) ; not very far from the right side of the table
Vec2(0.70, 1.10) ; not rather far from the middle of the table
Vec2(0.70, 0.41) ; quite far from the right edge of the table
Vec2(0.61, 1.55) ; rather close to the center of the table
Vec2(0.91, 1.43) ; somewhat near the right edge of the table
Vec2(0.55, 1.89) ; not far from the center of the table
Vec2(0.90, 0.89) ; not quite far from the right side of the table
Vec2(0.06, 1.06) ; not rather far from the left side of the table
Vec2(0.86, 1.71) ; not at the far end of the right edge of the table
Vec2(0.84, 0.57) ; pretty close to the center of the right edge of the table
Vec2(0.77, 0.01) ; at the center of the table
Vec2(0.37, 1.41) ; quite far from the right edge of the table
Vec2(0.21, 1.22) ; not squarely at the left edge of the table
Vec2(0.57, 0.21) ; nearly at the center of the near edge of the table
Vec2(0.50, 1.62) ; not rather far from the center of the table
Vec2(0.58, 0.68) ; not close to the middle of the left edge of the table
Vec2(0.73, 1.36) ; not near the far end of the table
Vec2(0.08, 0.64) ; rather near the left side of the table
Vec2(0.22, 0.44) ; not far from the middle of the table
Vec2(0.35, 1.03) ; at the center of the table
Vec2(0.51, 1.43) ; not rather far from the center of the table
Vec2(0.11, 1.53) ; not near the center of the far edge of the table
Vec2(0.10, 1.63) ; pretty near the left edge of the table
Vec2(0.83, 0.09) ; almost at the near edge of the table
Vec2(0.46, 0.98) ; not far from the middle of the table
Vec2(0.51, 1.72) ; somewhat near the center of the table
Vec2(0.04, 1.61) ; not squarely at the middle of the far edge of the table
Vec2(0.62, 1.10) ; not really near the other end of the right edge of the table
Vec2(0.11, 0.17) ; very far from the left side of the table
Vec2(0.44, 1.92) ; rather near the far end of the table
Vec2(0.77, 0.18) ; almost at the right side of the table
Vec2(0.47, 1.34) ; quite far from the right side of the table
Vec2(0.27, 0.03) ; very close to the near edge of the table
Vec2(0.77, 1.75) ; not quite near the near edge of the table
Vec2(0.54, 1.31) ; squarely at the center of the table
Vec2(0.96, 1.81) ; almost at the far edge of the table
Vec2(0.13, 1.64) ; very far from the near end of the table
Vec2(0.07, 0.11) ; not rather far from the this end of the left edge of the table
Vec2(0.47, 1.40) ; not quite far from the middle of the table
Vec2(0.35, 0.84) ; somewhat far from the near end of the table
Vec2(0.84, 0.37) ; almost at the center of the near edge of the table
Vec2(0.35, 1.08) ; rather far from the my end of the table
Vec2(0.18, 0.64) ; almost at the left side of the table
Vec2(0.25, 1.57) ; somewhat far from the center of the near edge of the table
Vec2(0.46, 1.30) ; not rather far from the middle of the table
Vec2(0.40, 0.77) ; very far from the center of the table
Vec2(0.30, 1.25) ; not far from the center of the far edge of the table
Vec2(0.49, 1.50) ; quite close to the middle of the table
Vec2(0.36, 0.19) ; not rather far from the this end of the table
Vec2(0.19, 1.53) ; quite far from the far end of the table
Vec2(0.65, 0.07) ; not far from the near edge of the table
Vec2(0.83, 0.47) ; not quite near the right edge of the table
Vec2(0.31, 1.67) ; not rather close to the left side of the table
Vec2(0.57, 0.49) ; not rather far from the center of the table
Vec2(0.88, 1.55) ; very far from the right side of the table
Vec2(0.49, 0.60) ; really near the middle of the table
Vec2(0.54, 0.03) ; near the near edge of the table
Vec2(0.92, 0.20) ; very close to the right edge of the table
Vec2(0.55, 1.83) ; not far from the far edge of the table
Vec2(0.26, 1.58) ; not rather far from the center of the table
Vec2(0.09, 1.14) ; not rather far from the left side of the table
Vec2(0.13, 0.50) ; really far from the left edge of the table
Vec2(0.80, 1.55) ; not really near the middle of the table
Vec2(0.27, 0.05) ; not quite far from the near end of the table
Vec2(0.56, 1.63) ; not really close to the right edge of the table
Vec2(0.04, 0.48) ; not very far from the left edge of the table
Vec2(0.71, 0.50) ; not really close to the my end of the right edge of the table
Vec2(0.61, 1.33) ; very far from the center of the table
Vec2(0.75, 1.91) ; somewhat near the right edge of the table
Vec2(0.59, 0.09) ; squarely at the center of the table
Vec2(0.59, 1.21) ; very far from the middle of the left edge of the table
Vec2(0.74, 1.71) ; really far from the other end of the table
Vec2(0.77, 0.06) ; not very far from the my end of the table
Vec2(0.85, 1.15) ; pretty far from the this end of the left edge of the table
Vec2(0.08, 0.94) ; near the left edge of the table
Vec2(0.43, 1.39) ; not really far from the center of the table
Vec2(0.36, 0.00) ; almost at the my end of the table
Vec2(0.41, 0.69) ; really close to the middle of the table
Vec2(0.20, 0.35) ; nearly at the near edge of the table
Vec2(0.81, 1.18) ; nearly at the right edge of the table
Vec2(0.21, 1.58) ; quite far from the middle of the table
Vec2(0.09, 0.48) ; close to the left side of the table
Vec2(0.81, 0.49) ; not rather near the center of the left edge of the table
Vec2(0.81, 1.22) ; not rather close to the lower right corner of the table
Vec2(0.13, 1.64) ; not squarely at the that end of the left edge of the table
Vec2(0.39, 0.34) ; not far from the center of the left edge of the table
Vec2(0.75, 1.37) ; not near the other end of the right edge of the table
Vec2(0.59, 0.67) ; squarely at the middle of the table
Vec2(0.35, 0.77) ; not at the my end of the table
Vec2(0.65, 1.78) ; not very close to the lower left corner of the table
Vec2(0.26, 1.77) ; nearly at the far end of the left edge of the table
Vec2(0.33, 0.21) ; at the center of the near edge of the table
Vec2(0.06, 1.73) ; nearly at the left side of the table
Vec2(0.43, 0.56) ; not really close to the right edge of the table
Vec2(0.14, 1.36) ; pretty far from the right side of the table
Vec2(0.30, 1.38) ; rather close to the left side of the table
Vec2(0.03, 0.32) ; pretty close to the left side of the table
Vec2(0.29, 1.74) ; fairly near the other end of the table
Vec2(0.05, 1.54) ; not far from the left edge of the table
Vec2(0.76, 1.27) ; really far from the center of the table
Vec2(0.04, 0.98) ; pretty close to the middle of the table
Vec2(0.28, 1.87) ; not squarely at the right edge of the table
Vec2(0.58, 1.89) ; not really close to the other end of the right edge of the table
Vec2(0.63, 1.44) ; not squarely at the that end of the table
Vec2(0.03, 1.96) ; squarely at the far end of the table
Vec2(0.97, 1.77) ; pretty near the right edge of the table
Vec2(0.92, 0.04) ; nearly at the near edge of the table
Vec2(0.26, 0.88) ; quite far from the left edge of the table
Vec2(0.39, 1.31) ; not rather far from the center of the table
Vec2(1.00, 0.40) ; close to the right side of the table
Vec2(0.86, 0.20) ; squarely at the right edge of the table
Vec2(0.70, 0.11) ; not quite far from the this end of the table
Vec2(0.20, 0.99) ; squarely at the middle of the table
Vec2(0.14, 0.39) ; rather close to the left side of the table
Vec2(0.56, 0.70) ; very far from the left edge of the table
Vec2(0.71, 0.30) ; not squarely at the right side of the table
Vec2(0.65, 0.56) ; not rather far from the center of the table
Vec2(0.29, 0.53) ; very far from the lower left corner of the table
Vec2(0.12, 1.52) ; not far from the left edge of the table
Vec2(0.41, 0.13) ; not far from the middle of the table
Vec2(0.78, 0.31) ; not close to the center of the table
Vec2(0.94, 1.49) ; not quite far from the right side of the table
Vec2(0.35, 0.57) ; very far from the this end of the table
Vec2(0.67, 1.66) ; not at the left edge of the table
Vec2(1.00, 0.41) ; quite near the right side of the table
Vec2(0.81, 1.96) ; not far from the far edge of the table
Vec2(0.51, 0.30) ; fairly close to the center of the table
Vec2(0.32, 1.77) ; somewhat near the center of the far edge of the table
Vec2(0.64, 1.96) ; squarely at the far end of the table
Vec2(0.43, 1.52) ; not rather far from the other end of the table
Vec2(0.93, 0.49) ; at the right edge of the table
Vec2(0.28, 1.80) ; near the left edge of the table
Vec2(0.59, 1.17) ; really far from the center of the table
Vec2(0.23, 1.29) ; not at the middle of the left edge of the table
Vec2(0.48, 1.03) ; rather near the middle of the table
Vec2(0.51, 0.58) ; somewhat close to the center of the table
Vec2(0.77, 1.12) ; fairly near the middle of the table
Vec2(0.96, 1.13) ; not far from the right side of the table
Vec2(0.74, 1.43) ; not quite near the left edge of the table
Vec2(0.91, 1.05) ; pretty close to the middle of the table
Vec2(0.56, 1.61) ; not rather far from the right side of the far edge of the table
Vec2(0.92, 0.93) ; rather close to the center of the table
Vec2(0.17, 0.95) ; somewhat close to the middle of the table
Vec2(0.74, 0.28) ; almost at the right side of the table
Vec2(0.98, 1.08) ; really near the right side of the table
Vec2(0.32, 0.04) ; at the this end of the table
Vec2(0.28, 0.34) ; quite far from the left side of the table
Vec2(0.01, 0.99) ; near the left side of the table
Vec2(0.75, 0.25) ; very far from the near end of the table
Vec2(0.83, 1.62) ; not really close to the right side of the table
Vec2(0.97, 0.68) ; squarely at the right edge of the table
Vec2(0.85, 0.06) ; close to the right edge of the table
Vec2(0.71, 1.75) ; rather far from the center of the left edge of the table
Vec2(0.82, 1.51) ; very far from the right edge of the table
Vec2(0.03, 1.40) ; not really far from the left edge of the table
Vec2(0.23, 1.59) ; quite far from the center of the table
Vec2(0.00, 1.41) ; not far from the left edge of the table
Vec2(0.10, 1.97) ; not rather far from the far edge of the table
Vec2(0.87, 1.77) ; squarely at the right side of the table
Vec2(0.21, 0.75) ; nearly at the center of the table
Vec2(0.15, 0.69) ; not quite near the center of the table
Vec2(0.21, 1.58) ; fairly close to the center of the table
Vec2(0.21, 0.29) ; nearly at the center of the near edge of the table
Vec2(0.77, 1.96) ; not rather far from the other end of the table
Vec2(0.65, 0.48) ; pretty near the near edge of the table
Vec2(0.83, 1.47) ; fairly close to the right side of the table
Vec2(0.56, 0.05) ; rather close to the center of the table
Vec2(0.40, 1.24) ; quite far from the center of the table
Vec2(0.22, 1.81) ; not near the middle of the far edge of the table
Vec2(0.21, 1.51) ; not rather near the far end of the right edge of the table
Vec2(0.02, 0.49) ; fairly close to the left edge of the table
Vec2(0.87, 0.13) ; very near the right edge of the table
Vec2(0.76, 1.35) ; rather close to the right side of the table
Vec2(0.93, 0.63) ; close to the right edge of the table
Vec2(0.02, 1.60) ; not quite far from the left side of the table
Vec2(0.24, 1.92) ; quite far from the near edge of the table
Vec2(0.55, 1.43) ; pretty close to the center of the table
Vec2(0.39, 1.11) ; not squarely at the center of the left edge of the table
Vec2(0.04, 1.07) ; close to the middle of the table
Vec2(0.88, 1.81) ; at the upper right corner of the table
Vec2(0.59, 1.80) ; rather close to the middle of the far edge of the table
Vec2(0.10, 0.84) ; quite far from the middle of the table
Vec2(0.77, 0.91) ; really far from the far edge of the table
Vec2(0.07, 0.19) ; not quite far from the left side of the table
Vec2(0.13, 1.06) ; very close to the middle of the left edge of the table
Vec2(0.83, 1.35) ; rather close to the right edge of the table
Vec2(0.23, 1.20) ; pretty far from the other end of the right edge of the table
Vec2(0.64, 1.36) ; really far from the left edge of the table
Vec2(0.06, 1.35) ; rather near the left edge of the table
Vec2(0.29, 0.33) ; not rather far from the middle of the near edge of the table
Vec2(0.23, 1.78) ; not far from the left edge of the table
Vec2(0.06, 0.33) ; really near the left edge of the table
Vec2(0.45, 1.80) ; very far from the left edge of the table
Vec2(0.52, 1.78) ; at the center of the table
Vec2(0.74, 1.80) ; very far from the that end of the table
Vec2(0.64, 0.75) ; pretty near the right side of the table
Vec2(0.99, 1.26) ; not rather far from the right side of the table
Vec2(0.94, 0.19) ; at the this end of the right edge of the table
Vec2(0.79, 0.35) ; pretty far from the far edge of the table
Vec2(0.01, 0.09) ; somewhat close to the left side of the table
Vec2(0.47, 0.08) ; not squarely at the center of the table
Vec2(0.68, 0.58) ; nearly at the center of the table
Vec2(0.34, 1.73) ; really far from the other end of the table
Vec2(0.39, 0.01) ; very close to the near edge of the table
Vec2(0.11, 1.78) ; really far from the upper right corner of the table
Vec2(0.22, 0.70) ; not rather far from the left edge of the table
Vec2(0.90, 0.14) ; very close to the near edge of the table
Vec2(0.44, 0.59) ; fairly close to the center of the table
Vec2(0.17, 0.26) ; really far from the left side of the table
Vec2(0.25, 1.45) ; not very near the center of the table
Vec2(0.30, 0.45) ; somewhat close to the left side of the table
Vec2(0.46, 1.68) ; not rather near the center of the far edge of the table
Vec2(0.55, 1.62) ; not very close to the left edge of the table
Vec2(0.66, 0.27) ; quite far from the middle of the near edge of the table
Vec2(0.47, 0.12) ; not really far from the center of the table
Vec2(0.72, 0.76) ; not squarely at the middle of the table
Vec2(0.91, 0.02) ; not really far from the near edge of the table
Vec2(0.98, 1.13) ; squarely at the right side of the table
Vec2(0.15, 0.39) ; not close to the center of the table
Vec2(0.96, 1.83) ; somewhat near the right side of the table
Vec2(0.35, 1.30) ; not rather close to the far end of the table
Vec2(0.14, 1.86) ; really far from the right side of the table
Vec2(0.84, 1.27) ; far from the this end of the right edge of the table
Vec2(0.51, 1.66) ; at the center of the table
Vec2(0.49, 0.63) ; not at the right edge of the table
Vec2(0.21, 0.23) ; at the left side of the table
Vec2(0.37, 0.63) ; not close to the lower right corner of the table
Vec2(0.16, 0.55) ; not very near the near end of the table
Vec2(0.13, 1.56) ; somewhat near the far end of the left edge of the table
Vec2(0.93, 0.15) ; pretty near the near end of the table
Vec2(0.88, 1.13) ; pretty near the middle of the table
Vec2(0.62, 0.13) ; not at the right edge of the table
Vec2(0.64, 0.88) ; not really close to the right side of the far edge of the table
Vec2(0.96, 1.26) ; squarely at the right side of the table
Vec2(0.14, 0.11) ; not far from the left side of the near edge of the table
Vec2(0.37, 0.84) ; not at the left edge of the table
Vec2(0.69, 1.60) ; fairly close to the center of the far edge of the table
Vec2(0.14, 0.88) ; near the left edge of the table
Vec2(0.77, 1.83) ; not really near the upper left corner of the table
Vec2(0.16, 1.32) ; not very near the middle of the near edge of the table
Vec2(0.60, 1.69) ; not at the far end of the right edge of the table
Vec2(0.81, 0.42) ; nearly at the right edge of the table
Vec2(0.67, 1.71) ; not very near the center of the left edge of the table
Vec2(0.20, 1.99) ; almost at the far edge of the table
Vec2(0.31, 0.28) ; rather close to the left edge of the table
Vec2(0.56, 1.85) ; nearly at the middle of the table
Vec2(0.92, 1.17) ; not rather far from the right side of the table
Vec2(0.22, 1.19) ; very far from the center of the table
Vec2(0.72, 1.03) ; not very far from the center of the table
Vec2(0.57, 0.07) ; not very close to the right edge of the table
Vec2(0.20, 0.65) ; not far from the center of the table
Vec2(0.49, 0.32) ; near the center of the table
Vec2(0.12, 1.37) ; very far from the that end of the left edge of the table
Vec2(0.90, 1.47) ; not far from the right edge of the table
Vec2(0.63, 0.05) ; somewhat near the near edge of the table
Vec2(0.53, 1.71) ; not rather far from the center of the table
Vec2(0.96, 0.05) ; not quite far from the right side of the table
Vec2(0.30, 0.36) ; not very close to the middle of the near edge of the table
Vec2(0.40, 1.12) ; very far from the lower right corner of the table
Vec2(0.72, 1.25) ; fairly close to the right edge of the table
Vec2(0.54, 1.70) ; quite far from the that end of the table
Vec2(0.61, 0.40) ; very far from the right edge of the table
Vec2(0.45, 1.93) ; not rather far from the middle of the table
Vec2(0.21, 0.70) ; very far from the other end of the right edge of the table
Vec2(0.54, 1.04) ; very close to the center of the table
Vec2(0.36, 1.30) ; not rather far from the left edge of the table
Vec2(0.97, 0.26) ; really near the right edge of the table
Vec2(0.95, 1.04) ; not really far from the middle of the table
Vec2(0.80, 0.08) ; pretty close to the near edge of the table
Vec2(0.79, 0.60) ; not close to the my end of the right edge of the table
Vec2(0.47, 0.29) ; not far from the middle of the table
Vec2(0.91, 0.38) ; not really far from the right side of the table
Vec2(0.77, 1.70) ; not close to the right side of the far edge of the table
Vec2(0.55, 1.63) ; not rather close to the right side of the table
Vec2(0.93, 0.20) ; really close to the right side of the table
Vec2(0.42, 0.41) ; not far from the center of the table
Vec2(0.72, 0.45) ; not squarely at the center of the near edge of the table
Vec2(0.67, 1.34) ; very far from the center of the table
Vec2(0.35, 0.43) ; not rather far from the lower left corner of the table
Vec2(0.10, 1.07) ; not rather far from the left side of the table
Vec2(0.62, 1.32) ; not far from the right edge of the table
Vec2(0.16, 1.14) ; rather near the left edge of the table
Vec2(0.94, 0.61) ; somewhat near the right side of the table
Vec2(0.29, 0.58) ; quite far from the middle of the table
Vec2(0.95, 0.66) ; fairly near the right side of the table
Vec2(0.63, 1.92) ; rather near the that end of the table
Vec2(0.45, 1.87) ; squarely at the center of the table
Vec2(0.03, 1.07) ; somewhat near the left edge of the table
Vec2(0.15, 1.94) ; not quite far from the other end of the table
Vec2(0.20, 0.61) ; near the left side of the table
Vec2(0.89, 1.10) ; at the middle of the right edge of the table
Vec2(0.47, 1.06) ; squarely at the middle of the table
Vec2(0.75, 1.07) ; squarely at the middle of the table
Vec2(0.75, 0.56) ; quite far from the upper left corner of the table
Vec2(0.69, 1.50) ; quite far from the center of the far edge of the table
Vec2(0.72, 0.56) ; not far from the center of the near edge of the table
Vec2(0.31, 1.49) ; very far from the center of the table
Vec2(0.53, 1.86) ; not quite far from the middle of the table
Vec2(0.82, 0.72) ; quite far from the right side of the near edge of the table
Vec2(0.94, 1.02) ; not really far from the middle of the table
Vec2(0.52, 0.18) ; not rather far from the lower right corner of the table
Vec2(0.83, 0.11) ; fairly close to the near edge of the table
Vec2(0.47, 0.97) ; not far from the center of the table
Vec2(0.53, 0.06) ; not rather far from the center of the table
Vec2(0.29, 0.49) ; somewhat close to the left edge of the table
Vec2(0.54, 1.27) ; at the center of the table
Vec2(0.43, 1.82) ; not rather far from the middle of the table
Vec2(0.17, 1.13) ; somewhat far from the other end of the left edge of the table
Vec2(0.24, 1.60) ; fairly near the left side of the table
Vec2(0.96, 1.90) ; not rather far from the right edge of the table
Vec2(0.28, 1.28) ; not far from the right edge of the table
Vec2(0.13, 1.98) ; not far from the far edge of the table
Vec2(0.53, 1.58) ; not rather far from the center of the table
Vec2(0.69, 1.91) ; squarely at the far edge of the table
Vec2(0.07, 0.87) ; rather close to the left side of the table
Vec2(0.76, 0.66) ; pretty close to the center of the table
Vec2(0.09, 1.36) ; not at the middle of the table
Vec2(0.89, 0.80) ; very far from the near end of the table
Vec2(0.29, 0.82) ; at the center of the table
Vec2(0.68, 1.93) ; squarely at the that end of the table
Vec2(0.45, 1.40) ; squarely at the middle of the table
Vec2(0.73, 0.86) ; very far from the center of the table
Vec2(0.91, 1.72) ; somewhat far from the near edge of the table
Vec2(0.54, 1.67) ; fairly close to the middle of the table
Vec2(0.46, 0.91) ; quite near the middle of the table
Vec2(0.57, 1.67) ; really far from the center of the far edge of the table
Vec2(0.43, 1.96) ; pretty near the other end of the table
Vec2(0.03, 1.23) ; not rather far from the left edge of the table
Vec2(0.71, 1.74) ; not very near the middle of the left edge of the table
Vec2(0.83, 1.27) ; not far from the right side of the table
Vec2(0.82, 1.96) ; near the far end of the table
Vec2(0.14, 0.12) ; almost at the near edge of the table
Vec2(0.53, 1.51) ; rather close to the center of the table
Vec2(0.26, 1.70) ; somewhat near the left edge of the table
Vec2(0.75, 0.34) ; not squarely at the lower right corner of the table
Vec2(0.78, 0.88) ; not really near the far edge of the table
Vec2(0.04, 1.80) ; not rather far from the far edge of the table
Vec2(0.14, 1.45) ; pretty close to the left side of the table
Vec2(0.81, 0.55) ; not squarely at the middle of the right edge of the table
Vec2(0.50, 0.91) ; almost at the center of the table
Vec2(0.33, 1.18) ; very far from the middle of the left edge of the table
Vec2(0.45, 0.32) ; rather close to the center of the table
Vec2(0.73, 1.87) ; near the other end of the table
Vec2(0.82, 1.74) ; not far from the right edge of the table
Vec2(0.41, 1.58) ; rather far from the center of the near edge of the table
Vec2(0.72, 1.19) ; not far from the middle of the left edge of the table
Vec2(0.80, 0.40) ; not very close to the right edge of the table
Vec2(0.87, 0.80) ; not rather far from the right side of the table
Vec2(0.99, 1.36) ; very close to the right side of the table
Vec2(0.02, 0.34) ; not far from the left edge of the table
Vec2(0.48, 0.57) ; not rather far from the middle of the table
Vec2(0.26, 0.50) ; somewhat far from the that end of the left edge of the table
Vec2(0.71, 1.10) ; somewhat near the right side of the table
Vec2(0.62, 1.72) ; not at the that end of the right edge of the table
Vec2(0.67, 1.95) ; close to the middle of the table
Vec2(0.77, 0.64) ; not quite close to the right edge of the table
Vec2(0.05, 0.43) ; rather close to the left edge of the table
Vec2(0.85, 1.78) ; not rather far from the far edge of the table
Vec2(0.64, 1.82) ; not really close to the right side of the far edge of the table
Vec2(0.68, 0.03) ; quite near the near end of the table
Vec2(0.04, 1.14) ; not squarely at the left side of the near edge of the table
Vec2(0.62, 0.44) ; fairly near the this end of the table
Vec2(0.72, 1.92) ; squarely at the far edge of the table
Vec2(0.82, 0.72) ; not at the middle of the table
Vec2(0.30, 1.57) ; very far from the far end of the right edge of the table
Vec2(0.66, 0.40) ; squarely at the center of the table
Vec2(0.75, 0.33) ; quite far from the that end of the right edge of the table
Vec2(0.74, 0.99) ; very close to the center of the table
Vec2(0.68, 0.52) ; very far from the center of the near edge of the table
Vec2(0.53, 0.29) ; not far from the center of the table
Vec2(0.98, 0.77) ; fairly near the right side of the table
Vec2(0.01, 0.24) ; pretty near the left edge of the table
Vec2(0.61, 0.84) ; not at the center of the left edge of the table
Vec2(0.54, 1.52) ; not really near the left edge of the table
Vec2(0.65, 1.21) ; somewhat close to the center of the right edge of the table
Vec2(0.48, 0.74) ; quite close to the middle of the table
Vec2(0.78, 0.26) ; not far from the near edge of the table
Vec2(0.14, 0.37) ; not squarely at the left side of the table
Vec2(0.87, 0.11) ; almost at the lower right corner of the table
Vec2(0.12, 0.23) ; quite far from the left side of the near edge of the table
Vec2(0.71, 1.60) ; not far from the right side of the table
Vec2(0.89, 0.51) ; rather near the right edge of the table
Vec2(0.34, 0.68) ; at the center of the table
Vec2(0.17, 0.91) ; not far from the middle of the table
Vec2(0.45, 1.35) ; not very far from the center of the table
Vec2(0.30, 1.85) ; not rather close to the left edge of the table
Vec2(0.82, 0.74) ; pretty close to the middle of the table
Vec2(0.31, 0.68) ; nearly at the middle of the table
Vec2(0.65, 1.39) ; not far from the right side of the table
Vec2(0.96, 0.86) ; not far from the right edge of the table
Vec2(0.57, 0.49) ; squarely at the middle of the table
Vec2(0.59, 0.56) ; not at the right side of the table
Vec2(0.47, 0.87) ; quite near the center of the table
Vec2(0.29, 1.06) ; not very near the left edge of the table
Vec2(0.79, 1.46) ; not squarely at the center of the left edge of the table
Vec2(0.96, 0.21) ; almost at the right side of the near edge of the table
Vec2(0.39, 0.97) ; not very far from the middle of the table
Vec2(0.80, 1.50) ; not squarely at the right side of the table
Vec2(0.63, 0.33) ; not rather far from the this end of the table
Vec2(0.12, 1.59) ; almost at the left side of the table
Vec2(0.75, 0.70) ; not far from the right side of the near edge of the table
Vec2(0.16, 0.21) ; at the left side of the near edge of the table
Vec2(0.54, 1.94) ; quite near the center of the table
Vec2(0.25, 0.74) ; not far from the left edge of the table
Vec2(0.58, 1.02) ; not really far from the middle of the table
Vec2(0.16, 0.21) ; not squarely at the left edge of the table
Vec2(0.43, 0.46) ; not rather near the middle of the near edge of the table
Vec2(0.43, 1.04) ; not really far from the center of the table
Vec2(0.30, 1.62) ; almost at the far edge of the table
Vec2(0.29, 1.50) ; very far from the near end of the right edge of the table
Vec2(0.04, 1.79) ; rather close to the left edge of the table
Vec2(0.92, 1.69) ; squarely at the right edge of the table
Vec2(0.87, 1.01) ; almost at the center of the table
Vec2(0.63, 0.34) ; not rather far from the near end of the table
Vec2(0.35, 0.25) ; very near the center of the table
Vec2(0.83, 0.98) ; almost at the middle of the table
Vec2(0.39, 0.39) ; not far from the middle of the table
Vec2(0.26, 0.58) ; close to the center of the table
Vec2(0.98, 1.37) ; not rather far from the right side of the table
Vec2(0.26, 1.22) ; not rather far from the left edge of the table
